gene	region_id	reference_region	comparison_type	observed_counts_per_10000	reference_counts_per_10000	log2_count_ratio	detection_fraction_difference	observed_fraction_q20	reference_fraction_q20	q20_difference	abundance_depletion	quality_degradation	insufficient_quality	evidence_tier	candidate_status	exact_cycle_status	threshold_abs_log2_ratio	threshold_abs_q20_delta	section_candidate_flag	section_evidence_status	gene_set
Cubn	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.04585268803419	1.71328891037108	-0.517788940532287	-0.0203678109229289	0.787449392712551	0.725806451612903	0.061642941099648	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Cubn	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.615319292655273	1.71328891037108	-0.988735002002513	-0.0231788727254236	0.395108695652174	0.725806451612903	-0.330697755960729	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Cux2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.202058787038359	1.09093010562198	-1.18020671002908	-0.0188594608365179	0.317801672640382	0.781526104417671	-0.463724431777289	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Isg20	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.983779433725221	1.16902532243412	-0.169729194534733	-0.0037834560630829	0.634350888963435	0.747749881572714	-0.113398992609279	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Cxcr2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.507432700480946	2.76877580220909	-1.69806696374768	-0.0360318881832765	0.633540372670807	0.734950720242608	-0.101410347571801	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Cybb	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	9.44464828102373	15.0477468148265	-0.644713267288499	-0.069496340281687	0.845167905665214	0.712893344472292	0.132274561192922	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Nupr1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	26.2045560873592	40.7086335944237	-0.625860724831438	-0.078993408960267	0.797566611307676	0.866504171100965	-0.068937559793289	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Cyp11a1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.5335959692741	1.37027068883465	0.120785985944481	-0.0046301823351336	0.565043156596794	0.659724030200469	-0.0946808736036749	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Cyp11a1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.174629992417767	1.37027068883465	-1.47107872636732	-0.022050066281737	0.324888226527571	0.659724030200469	-0.334835803672898	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Cyp4b1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	5.66399114736305	15.646677054532	-1.38930059747176	-0.108557512225421	0.896105610561056	0.829734580659197	0.0663710299018589	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Iyd	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.638176621505766	1.79979438130146	-1.01478042779154	-0.0245066388213242	0.583586626139818	0.782238442822384	-0.198651816682566	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Kcna1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.56940279961	1.83643905995946	-0.175096922284357	-0.0085532369490726	0.539210910862153	0.656901509705248	-0.117690598843095	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Dao	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.24951417930666	1.39429998631531	-0.114710460618714	-0.0134429445339375	0.661010101010101	0.748829953198128	-0.0878198521880269	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Dao	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.631776569427628	1.39429998631531	-0.743075642380843	-0.0161767794724206	0.406486486486486	0.748829953198128	-0.342343466711642	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Dbpht2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.146286904643155	1.12216819234684	-1.32767674673594	-0.0208676023655358	0.201413427561837	0.574134359277893	-0.372720931716056	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Dcdc2a	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.2588789037536	0.89629279602863	0.333054659148058	-1.72975474529991e-05	0.555731225296443	0.678477690288714	-0.122746464992271	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Dcdc2a	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.0384003124688283	0.89629279602863	-1.37485034728102	-0.0183079171706897	0.0976645435244161	0.678477690288714	-0.580813146764298	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Dcpp2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.37590972385899	0.803179268291071	-0.57318146754991	-0.0123937411438999	0.865092748735245	0.883923029174426	-0.018830280439181	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Dcpp2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.121600989484623	0.803179268291071	-1.06797485256544	-0.0146897365233895	0.663716814159292	0.883923029174426	-0.220206215015134	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Kdr	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	10.7120377162433	18.9056505253465	-0.791428294053875	-0.088291506085544	0.896720904235499	0.658335682295092	0.238385221940407	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Kl	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.406860453538776	1.08552351368883	-0.806006800127476	-0.0144746616850032	0.363844393592677	0.611236680658702	-0.247392287066025	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Dnase1l3	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	4.56531398976048	10.444334149969	-1.11146057705419	-0.0646306622065346	0.677087936367654	0.766254551274357	-0.0891666149067031	TRUE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Klra8	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	3.4010493158646	7.62629828792457	-1.05873608523437	-0.0792640491819228	0.570284140693453	0.796975225092685	-0.226691084399232	TRUE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Sct	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.022857328850493	0.114139163033137	-0.232148270677559	-0.00191253623238959	0.0762331838565022	0.325301204819277	-0.249068020962775	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Kng2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.26818788049188	2.17465142199976	-0.597079304533544	-0.0286870683547384	0.813012048192771	0.787250237868697	0.025761810324074	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Kng2	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.19002516793888	2.17465142199976	0.00826878838677872	-0.0124056979198045	0.68489289740699	0.787250237868697	-0.102357340461707	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Kng2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.473603853782216	2.17465142199976	-1.45794409860197	-0.0351322301288136	0.580989330746848	0.787250237868697	-0.206260907121849	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Krt13	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.109715178482367	0.862651779555706	-1.16020956749359	-0.0160603824545118	0.790123456790123	0.868861929520508	-0.078738472730385	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Pmp22	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	19.7898753187569	30.678804825996	-0.619805626647376	-0.046156139912482	0.920594076021593	0.809759715761327	0.110834360260266	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Krt19	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.748806093142152	1.55769920918381	-0.720482625439464	-0.0156196766990796	0.624309392265193	0.805815423514539	-0.181506031249346	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Dynlrb2	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.49407526862027	1.54328163069541	-0.0351682011816405	-0.009630428757815	0.600729927007299	0.789256198347107	-0.188526271339808	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Dynlrb2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.36114579583779	1.54328163069541	-1.24655864995533	-0.0243755475221935	0.490307867730901	0.789256198347107	-0.298948330616206	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Podxl	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	20.4033660251041	19.941313246763	0.0322473903491465	-0.003321087000344	0.745508813425691	0.803064119538491	-0.0575553061128	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Lamp3	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.10230849087795	2.40292974806603	-0.157717662055147	-0.0183516861721118	0.65962984384037	0.766075388026608	-0.106445544186238	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Lamp3	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.137143973102958	2.40292974806603	-2.18781834367707	-0.0469230257519064	0.355704697986577	0.766075388026608	-0.410370690040031	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Ppargc1a	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	4.07737960404114	6.22238658261699	-0.554451569522814	-0.0504458395043668	0.869047619047619	0.852580318745257	0.016467300302362	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Lce1m	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.120161207626632	0.22527466388119	-0.2258841667274	-0.00330458554153008	0.239766081871345	0.363392857142857	-0.123626775271512	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Lce1m	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.0932579017100116	0.22527466388119	-0.289868040859786	-0.00287088352071242	0.158376963350785	0.363392857142857	-0.205015893792072	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Ppbp	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.59294353070228	1.97580898534729	0.321080482285131	-0.0037514339816811	0.730913348946136	0.803385416666667	-0.0724720677205309	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Lhx2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.509261286788985	2.34465870167543	-1.49495584942257	-0.0380491355889943	0.627225130890052	0.782053761361439	-0.154828630471387	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Epsti1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	11.9214684352632	30.1453544219254	-1.30283265457417	-0.138980134119145	0.753639569581336	0.821037373336798	-0.067397803755462	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Etv1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	3.73798783725009	5.32489232171433	-0.458851933244841	-0.0542212992839956	0.661290322580645	0.779310344827586	-0.118020022246941	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Etv1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	4.77809602290707	5.32489232171433	-0.142213783074295	-0.0143248239620532	0.718713009792317	0.779310344827586	-0.060597335035269	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Slc17a7	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.23977137868829	0.961171899226413	0.251771822023371	-0.0046638722989408	0.592539964476021	0.732057416267943	-0.139517451791922	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Prap1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.0786292112456961	0.550871644744138	-0.860875404268265	-0.0100551162804708	0.227722772277228	0.682142857142857	-0.454420084865629	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Fam183b	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.502566131897872	0.87226349854797	-0.452860126967574	-0.0120779524306291	0.397796817625459	0.680698611733095	-0.282901794107636	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fam183b	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.897409080700307	0.87226349854797	0.0261968896480243	-0.0050172992574931	0.549114331723027	0.680698611733095	-0.131584280010068	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fam183b	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.13074392102482	0.87226349854797	-1.1214312287498	-0.0158667054192857	0.412820512820513	0.680698611733095	-0.267878098912582	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Fam25c	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.0746948047408793	0.114139163033137	-0.0957695979955178	-0.00151122035671464	0.405737704918033	0.470319634703196	-0.064581929785163	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Lum	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	33.2918526629723	39.1497329203658	-0.230635698525285	-0.046435679790273	0.790478326068981	0.849580064455223	-0.059101738386242	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Lum	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	25.1476332013125	39.1497329203658	-0.628485449901052	-0.019719881040226	0.873834543579843	0.849580064455223	0.02425447912462	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Ly6g6c	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.583319032264583	1.74632919440699	-1.05211119459482	-0.0246098503539893	0.469871794871795	0.714386294297113	-0.244514499425318	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Prss3	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.84165018035954	3.43919320191951	-0.237339463990829	-0.034952952584	0.528210944145166	0.775067058372717	-0.246856114227551	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fech	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	30.379676128198	28.5786442261863	0.0866976153697169	-0.108136703948137	0.785510304726297	0.862930893644829	-0.077420588918532	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Slc4a4	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	8.64267604855065	13.8306628974311	-0.648416939248942	-0.104362759477075	0.928787116255662	0.828503926064902	0.10028319019076	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Slc4a4	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	6.71948303067867	13.8306628974311	-0.989137908185945	-0.111216296794221	0.838602880317828	0.828503926064902	0.0100989542529261	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Psmb8	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	24.7653872718591	39.9649268373972	-0.679509693019635	-0.260437694993797	0.716499144719171	0.804456784623218	-0.087957639904047	TRUE	TRUE	FALSE	Unranked	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Mamdc2	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	4.95743813323489	5.04975686556077	-0.0242006978955029	-0.0196712142766668	0.710743801652893	0.823912864097698	-0.113169062444805	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fxyd3	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.75240570216236	1.1245711220949	0.4714078035237	0.0006773636085445	0.619827053736875	0.691239669421488	-0.071412615684613	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fxyd3	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.325488362831021	1.1245711220949	-0.976739122523428	-0.0169173236383671	0.578296703296703	0.691239669421488	-0.112942966124785	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Fxyd4	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.08333553222931	2.42335465092459	-0.178389824694491	-0.0241991442812357	0.63780834914611	0.717957446808511	-0.0801490976624011	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fxyd4	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.35774716583561	2.42335465092459	-0.0327465801925174	-0.0161958141888934	0.655659188303504	0.717957446808511	-0.062298258505007	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fxyd4	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.308116792904646	2.42335465092459	-1.85498914401397	-0.044425704734523	0.3225	0.717957446808511	-0.395457446808511	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Sox17	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.61993327749026	5.05936858455303	-0.833405859408842	-0.0535893286623371	0.895902883156297	0.811731742588576	0.0841711405677209	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Mettl7a2	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	19.9020464975502	22.3977081817235	-0.166489333090849	-0.078982281440663	0.722280529505366	0.801189237095129	-0.078908707589763	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Gabrp	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.127086748408741	0.616351480378937	-0.832054389494195	-0.0105615553694341	0.302605210420842	0.509281294621609	-0.206676084200767	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Gad1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.80404191450254	1.89170644416498	-0.053873363214361	-0.0166427459228324	0.406753513884128	0.595131555396456	-0.188378041512328	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Gad1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.403203280922697	1.89170644416498	-1.40491769346673	-0.031368697863111	0.371824480369515	0.595131555396456	-0.223307075026941	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Gamt	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	4.0192327050707	3.30943499552394	0.246500809217687	0.0129488056918522	0.711075918044145	0.813861386138614	-0.102785468094469	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Gap43	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	3.04185332342361	2.57533995748977	0.203758568699521	0.00161606514688069	0.738095238095238	0.795614633037946	-0.057519394942708	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
